Transaction_ID,Customer_Name,Email,Phone,Product,Category,Quantity,Unit_Price,Total_Amount,Purchase_Date,Payment_Method,Country,Return_Status,Return_Reason,Sales_Rep
TRANS_12175,Teresa Harris,lauren69@deleon.info,5143331049,Headphones,Gadgets,6,1482.02,8892.119999999999,2023-11-14 08:01:11.044736320,Cheque,UK,,Wrong Item,Rachel Russell
TRANS_12176,Jenna Bentley,rwhite@yahoo.com,,,,9,1263.38,11370.420000000002,2023-11-14 11:31:32.046136416,Online,UK,Pending,,Marissa Blankenship
TRANS_12177,Antonio Harvey,woodkeith@jackson.info,5991966157,Tablet,Electronics,1,1427.07,1427.07,2023-11-14 15:01:53.047536512,Cash,Canada,,,Shane Sparks
TRANS_12178,Katherine Watson,ggonzales@vang.com,114-620-1486x3346,Laptop,Home,7,1394.07,9758.49,2023-11-14 18:32:14.048936608,Cash,,Pending,Wrong Item,Brian Grimes
TRANS_12179,Philip Bentley,keycassandra@goodwin.com,317-675-0936x21268,Laptop,Accessories,4,1372.95,5491.8,2023-11-14 22:02:35.050336704,Online,UK,No,Unwanted,Ronald Burch
TRANS_12180,Maria Hamilton,xwest@gmail.com,675.230.9079,Headphones,Accessories,4,400.12,1600.48,2023-11-15 01:32:56.051736800,Card,Canada,,Unwanted,Laura Solis
TRANS_12181,,,001-715-986-5129x3525,Phone,Electronics,9,1612.45,14512.050000000001,2023-11-15 05:03:17.053136864,Card,,,,
TRANS_12182,Lindsey Torres,brianjones@gmail.com,(186)127-1341,Headphones,Home,1,390.08,390.08,2023-11-15 08:33:38.054536960,Cash,,Pending,,Thomas Sanchez MD
TRANS_12183,Felicia Stone,omills@lucas-gray.biz,+1-325-708-1385x10684,,Gadgets,8,1972.72,15781.76,2023-11-15 12:03:59.055937056,,,,,Mrs. Allison Jones
TRANS_12184,Shannon White,linda10@patton-murray.com,989.692.1006,Laptop,Gadgets,9,1111.03,9999.27,2023-11-15 15:34:20.057337152,Cash,Canada,Yes,,Jennifer Riddle
TRANS_12185,Karen Powell,joshuagibson@johnson-allen.com,181.076.0875x4349,Headphones,Accessories,5,1137.02,5685.1,2023-11-15 19:04:41.058737248,Online,,,,Jeffrey Lopez
TRANS_12186,Rhonda Fisher,tiffany36@livingston.com,(943)157-1958,Smartwatch,Electronics,2,818.39,1636.78,2023-11-15 22:35:02.060137344,Card,USA,Yes,,Justin Keller
TRANS_12187,Corey Nelson,debraadkins@hotmail.com,+1-858-904-0396x66785,Headphones,,5,1820.78,9103.9,2023-11-16 02:05:23.061537440,Cash,USA,Yes,Unwanted,Paul Bridges
TRANS_12188,Beverly Ayala,trujillojennifer@hotmail.com,(341)467-4457,Headphones,Accessories,4,1179.69,4718.76,2023-11-16 05:35:44.062937536,Cash,,No,,Brandy Richards
TRANS_12189,Mark Macias,carly25@johnson-jones.com,855-454-4963,Camera,Home,7,1713.22,11992.54,2023-11-16 09:06:05.064337632,,Germany,No,Defective,Christopher Jefferson
TRANS_12190,Gary Garrison,matthew80@jones.net,119.083.5013,Phone,Home,2,1352.07,2704.14,2023-11-16 12:36:26.065737728,,,,Unwanted,Rebecca Cummings
TRANS_12191,James Taylor,wramirez@lopez.com,317.631.5330x383,Headphones,Accessories,8,687.93,5503.44,2023-11-16 16:06:47.067137824,Card,UK,No,Wrong Item,
TRANS_12192,Brittany Walker,catherinebenson@liu-harris.net,(214)017-5839,Tablet,Home,1,1233.44,1233.44,2023-11-16 19:37:08.068537920,Online,,Yes,Wrong Item,Christian Johnson
TRANS_12193,Heather Beasley,eirwin@yahoo.com,001-089-773-9398x5801,Smartwatch,Home,9,64.07,576.6299999999999,2023-11-16 23:07:29.069937984,Cheque,UK,Yes,,Lisa Marshall
TRANS_12194,Brian Barnes,christopher22@wise.com,675-174-7683,,Home,6,123.75,742.5,2023-11-17 02:37:50.071338080,Card,Canada,,,Amanda Clark
TRANS_12195,Albert Baker,barbara39@wells.com,001-555-010-9692x82761,Tablet,,8,1589.26,12714.08,2023-11-17 06:08:11.072738176,,Germany,Yes,Wrong Item,Christine Brown
TRANS_12196,Jennifer Patel,hughesjake@yahoo.com,(010)597-8681,Smartwatch,,2,943.18,1886.36,2023-11-17 09:38:32.074138272,Card,,Pending,Unwanted,David Perez
TRANS_12197,Kristina Davis,kari38@henderson.net,+1-328-975-4050x93657,Tablet,Home,7,909.49,6366.43,2023-11-17 13:08:53.075538368,Cash,,Pending,Unwanted,William Murray
TRANS_12198,Dalton Campbell,haysdavid@gmail.com,+1-377-135-3043x72195,Headphones,Home,2,1774.81,3549.62,2023-11-17 16:39:14.076938464,Cheque,UK,Pending,,Luis Morrow
TRANS_12199,David Brown,taylorshawn@hotmail.com,001-175-357-8664x650,Phone,Home,5,598.23,2991.15,2023-11-17 20:09:35.078338560,Cash,UK,,Unwanted,Danny Flores
TRANS_12200,Scott Franklin,wconner@herrera-wilcox.com,387.366.8371,Headphones,Home,6,575.43,3452.58,2023-11-17 23:39:56.079738656,,Canada,No,,Angela Green
TRANS_12201,,vortega@turner.net,,Camera,Gadgets,5,249.02,1245.1000000000001,2023-11-18 03:10:17.081138752,Card,Germany,,Defective,
TRANS_12202,Robert Garcia,gregorysimpson@hotmail.com,(251)054-7050,Camera,Accessories,3,89.81,269.43,2023-11-18 06:40:38.082538848,Cheque,Germany,,Wrong Item,Michael Cobb
TRANS_12203,Joe Howell,lyonstyler@yahoo.com,0726388561,Phone,,8,1394.28,11154.24,2023-11-18 10:10:59.083938944,Card,,Yes,,Chelsea Johnson
TRANS_12204,April Olson,buckleymelissa@hotmail.com,001-096-752-4779x81232,Smartwatch,Home,1,1315.58,1315.58,2023-11-18 13:41:20.085339040,Cheque,USA,No,Defective,Richard Long
TRANS_12205,Shirley Gomez,josephpatterson@hotmail.com,+1-006-244-5786x6506,Camera,Home,2,953.23,1906.46,2023-11-18 17:11:41.086739104,,Canada,Yes,,Cory Lopez
TRANS_12206,Kristie Francis,richardsontodd@martinez.com,(383)545-1845x9829,Smartwatch,,9,93.71,843.39,2023-11-18 20:42:02.088139200,,Canada,Pending,Defective,Amanda Hopkins
TRANS_12207,Richard Le,michaelcollier@rice-wells.org,(521)454-9486,Tablet,,7,1378.67,9650.69,2023-11-19 00:12:23.089539296,,Germany,Pending,Defective,Jimmy Luna
TRANS_12208,Pamela Ross,alyssa04@yahoo.com,+1-403-334-8651x5594,Smartwatch,Accessories,9,1024.74,9222.66,2023-11-19 03:42:44.090939392,Cash,,Pending,Wrong Item,Michael Simmons
TRANS_12209,Michael Anderson,stevendavidson@torres.net,001-155-978-3562x8564,Smartwatch,Gadgets,5,293.13,1465.65,2023-11-19 07:13:05.092339488,Cash,Germany,Yes,Unwanted,Paul Andrade
TRANS_12210,Amanda Perez,kaylajohnson@miller.org,+1-079-069-9365x8591,Tablet,,5,1516.45,7582.25,2023-11-19 10:43:26.093739584,,USA,,,William Lee
TRANS_12211,Stephen Becker,,334.795.6115x6919,Camera,Accessories,6,573.07,3438.42,2023-11-19 14:13:47.095139680,Cheque,,Yes,Wrong Item,
TRANS_12212,Martin Gould PhD,susanjohnson@hotmail.com,886-505-7043x776,Laptop,Accessories,1,1921.22,1921.22,2023-11-19 17:44:08.096539776,Card,USA,Pending,Defective,Monique Munoz
TRANS_12213,Kristie Patton,yfloyd@hotmail.com,001-565-443-6140x570,Camera,Gadgets,5,1046.58,5232.9,2023-11-19 21:14:29.097939872,Card,,Pending,Defective,Carmen Gonzales
TRANS_12214,Joshua Velasquez,ricky04@evans-miller.com,001-240-678-3559x3422,Laptop,,9,1240.19,11161.710000000001,2023-11-20 00:44:50.099339968,Card,,Pending,,Leonard Perez
TRANS_12215,Mr. Michael Brown,tyler05@sweeney.com,384.697.5731,Smartwatch,Accessories,1,1859.68,1859.68,2023-11-20 04:15:11.100740064,,Canada,Yes,,Julie Barker
TRANS_12216,Lisa Baker,wcampbell@gmail.com,631.628.4039x5348,Camera,Accessories,7,1702.61,11918.269999999999,2023-11-20 07:45:32.102140160,Cheque,USA,Yes,,Benjamin Smith
TRANS_12217,Anthony Johnson,brianwilson@nichols.com,(418)475-2941,Camera,,6,637.32,3823.92,2023-11-20 11:15:53.103540224,Cheque,,Yes,,Christopher Patel
TRANS_12218,Mary Ingram,jessicasmith@yahoo.com,+1-013-890-1682,Laptop,Accessories,6,1362.54,8175.24,2023-11-20 14:46:14.104940320,,Canada,,,Adam Garza
TRANS_12219,Darren Watson,ericjones@yahoo.com,195-436-1357,Phone,Accessories,6,273.58,1641.48,2023-11-20 18:16:35.106340416,Cash,UK,Pending,,Donald Webster
TRANS_12220,Margaret Higgins,theresahall@hotmail.com,(054)076-7834x158,Headphones,Gadgets,9,1559.26,14033.34,2023-11-20 21:46:56.107740512,Online,USA,Yes,Defective,Michelle Ross
TRANS_12221,,fwalton@gmail.com,9925227781,Headphones,Electronics,2,1192.11,2384.22,2023-11-21 01:17:17.109140608,Card,Germany,Yes,Wrong Item,
TRANS_12222,Linda Ward,wjones@cline.net,241.381.0201x11082,Headphones,Electronics,8,1663.19,13305.52,2023-11-21 04:47:38.110540704,Cash,UK,Pending,,Ashley Martin
TRANS_12223,Lisa Hess,hooversarah@hotmail.com,163-775-6052x528,Phone,Home,1,972.57,972.57,2023-11-21 08:17:59.111940800,,Canada,Pending,Wrong Item,Amanda Cole
TRANS_12224,Alexandria Church,andersonjohn@hotmail.com,446-162-5311,Laptop,Accessories,2,922.76,1845.52,2023-11-21 11:48:20.113340896,Cash,USA,Yes,Wrong Item,Jessica Krause
TRANS_12225,Christine Berg,johnmurphy@gmail.com,(796)540-8065x71729,Tablet,,2,1416.49,2832.98,2023-11-21 15:18:41.114740992,Card,UK,,Unwanted,Danielle Parker
TRANS_12226,Christine Snow,scott44@hotmail.com,,Laptop,Gadgets,2,655.37,1310.74,2023-11-21 18:49:02.116141088,Cheque,USA,Yes,,Jason Hunt
TRANS_12227,Michael Mitchell,longwalter@gmail.com,(772)638-1246,Tablet,Gadgets,6,551.21,3307.26,2023-11-21 22:19:23.117541184,Online,UK,,,Pamela Ellis
TRANS_12228,Robert Hicks,kaylee71@gmail.com,750-316-8939x1824,Headphones,Accessories,7,389.73,2728.11,2023-11-22 01:49:44.118941280,Cash,UK,No,Unwanted,Betty Hutchinson
TRANS_12229,Charles Brown,mitchell13@hotmail.com,718.538.4194,,Accessories,1,1224.32,1224.32,2023-11-22 05:20:05.120341344,Card,UK,Yes,,Alexander Mayer
TRANS_12230,Mary Jenkins,jennifer09@hotmail.com,+1-045-432-2087x4562,Tablet,Gadgets,1,681.96,681.96,2023-11-22 08:50:26.121741440,Cheque,UK,Pending,,John Vance
TRANS_12231,Bruce Blanchard,brandon91@gmail.com,086.796.0946x45657,Smartwatch,Electronics,3,1084.76,3254.2799999999997,2023-11-22 12:20:47.123141536,Cash,USA,,Defective,
TRANS_12232,Tammy Hall,robbinsfernando@gmail.com,520-891-2979x470,Headphones,,3,1093.77,3281.31,2023-11-22 15:51:08.124541632,Online,USA,Pending,,Anthony Wall
TRANS_12233,Margaret Davis,adam78@campbell.com,6388296677,Camera,,4,889.59,3558.36,2023-11-22 19:21:29.125941728,Cheque,Canada,,Unwanted,Kathleen Howard
TRANS_12234,Adam Nguyen,reevesmarco@lambert-brown.com,001-462-806-9369x4333,Phone,Home,1,1021.17,1021.17,2023-11-22 22:51:50.127341824,Card,UK,Pending,Unwanted,Michael Johnston
TRANS_12235,Daniel Goodwin,joseph81@valencia.com,7072077390,Laptop,,8,1234.83,9878.64,2023-11-23 02:22:11.128741920,Online,Germany,Yes,Defective,Matthew Anderson
TRANS_12236,Alexandra Herrera,graythomas@hayes-henry.com,001-281-791-2702,Laptop,Electronics,5,348.05,1740.25,2023-11-23 05:52:32.130142016,Cheque,USA,No,,Kelsey Velez
TRANS_12237,Destiny Chandler,jordanchase@hotmail.com,+1-025-499-8141x876,Headphones,Gadgets,7,297.26,2080.8199999999997,2023-11-23 09:22:53.131542112,Online,UK,Yes,,Katelyn Sanders
TRANS_12238,Paul Kerr,nathan47@gmail.com,(186)323-6215,Headphones,,2,927.65,1855.3,2023-11-23 12:53:14.132942208,Cash,,,Unwanted,Brian Smith
TRANS_12239,Alicia Smith,jennifermay@lewis.com,+1-836-509-5989x46026,Laptop,Gadgets,2,1947.59,3895.18,2023-11-23 16:23:35.134342304,Online,Germany,No,,Pamela Hernandez
TRANS_12240,Amanda Brown,xnewton@gmail.com,+1-188-855-3580x463,Phone,Accessories,5,1320.57,6602.849999999999,2023-11-23 19:53:56.135742400,Cash,UK,Pending,,Alyssa Ramirez
TRANS_12241,,,340.106.2054,Phone,Electronics,8,1308.26,10466.08,2023-11-23 23:24:17.137142464,Cash,Canada,,Wrong Item,
TRANS_12242,Shannon Howell,patty79@smith.com,(367)717-3406,,,3,721.07,2163.21,2023-11-24 02:54:38.138542560,Online,,Pending,,Randall Cruz
TRANS_12243,Jodi Kim,gabriel95@vaughn.com,+1-516-338-6505x144,Tablet,Electronics,5,388.06,1940.3,2023-11-24 06:24:59.139942656,Online,USA,,,Amber Davis
TRANS_12244,Natasha Walton,kennethgriffith@anderson.org,959.012.2531x11177,Smartwatch,Gadgets,7,407.18,2850.26,2023-11-24 09:55:20.141342752,Cheque,Canada,Yes,,Felicia White
TRANS_12245,Shane Moore,breanna10@cortez-evans.biz,922-020-0780x07770,Laptop,Accessories,5,922.52,4612.6,2023-11-24 13:25:41.142742848,,Germany,Pending,Unwanted,Deanna Garcia
TRANS_12246,Nicole Gonzalez,richard94@garcia-norris.com,035-497-3389x111,Headphones,Electronics,8,1668.1,13344.8,2023-11-24 16:56:02.144142944,Cheque,Germany,,Unwanted,Erin Ellison
TRANS_12247,Heather Wallace,melissacampbell@gmail.com,659-636-6163,Camera,Gadgets,1,469.58,469.58,2023-11-24 20:26:23.145543040,Card,USA,Pending,Unwanted,Crystal Jackson
TRANS_12248,Michelle Moore,mschwartz@andrews-logan.com,(978)388-5818x518,Phone,Electronics,7,303.33,2123.31,2023-11-24 23:56:44.146943136,Cheque,USA,,,Andrew Hernandez
TRANS_12249,Ryan Cochran,davidgraham@brewer-bolton.com,(784)273-2976,Tablet,,6,1848.81,11092.86,2023-11-25 03:27:05.148343232,Cheque,UK,Pending,Unwanted,Denise Hanson
TRANS_12250,Anthony Jones,nking@gmail.com,232-279-6919,Laptop,Gadgets,9,1495.33,13457.97,2023-11-25 06:57:26.149743328,Cash,,Yes,,Jacob Whitaker
TRANS_12251,James Day,heathersmith@gmail.com,,Laptop,Gadgets,1,912.1,912.1,2023-11-25 10:27:47.151143424,Cheque,UK,,,
TRANS_12252,Richard Martinez,vbrown@frank.com,001-139-599-3792x23751,Smartwatch,Electronics,7,1403.53,9824.71,2023-11-25 13:58:08.152543520,Card,UK,Pending,Defective,Vickie Webb
TRANS_12253,Donna Wilson,gutierrezbrittany@garcia-garrison.org,209-942-4478x940,Camera,Home,1,1016.27,1016.27,2023-11-25 17:28:29.153943584,Cash,Germany,Pending,Unwanted,Lisa Valenzuela
TRANS_12254,Sarah Vasquez,kimberlygould@yahoo.com,980.867.7020x12668,Tablet,Accessories,5,1000.65,5003.25,2023-11-25 20:58:50.155343680,Card,Canada,Pending,Wrong Item,Denise Waters
TRANS_12255,Mark White,davidleon@jimenez.org,001-355-118-4785x8311,Tablet,Electronics,3,1851.03,5553.09,2023-11-26 00:29:11.156743776,Online,,,,Jaime Riley
TRANS_12256,Amy Kelly,kellynunez@nelson-sanchez.com,481-517-3658,Tablet,,1,865.22,865.22,2023-11-26 03:59:32.158143872,Cheque,Canada,No,,Maria Robinson
TRANS_12257,Christopher Jordan,heather84@cook-walker.org,001-955-472-5851,,Accessories,7,1349.05,9443.35,2023-11-26 07:29:53.159543968,,Canada,Yes,,David Horton
TRANS_12258,Debra Eaton,cperkins@yahoo.com,949.564.5616x57681,Tablet,Electronics,2,1946.92,3893.84,2023-11-26 11:00:14.160944064,Cash,Canada,,,Abigail Stanley
TRANS_12259,Michael Morris,kcook@rojas.net,+1-595-181-6530x93399,,Accessories,3,1655.5,4966.5,2023-11-26 14:30:35.162344160,Cash,,,Unwanted,Mr. Travis Scott
TRANS_12260,David Sanchez,deborah80@frey-aguirre.biz,(997)983-1196,Headphones,Gadgets,9,604.7,5442.3,2023-11-26 18:00:56.163744256,Online,,Yes,Wrong Item,Samuel Snyder
TRANS_12261,,austinlucero@yahoo.com,170.642.9192x2089,,Accessories,2,1699.88,3399.76,2023-11-26 21:31:17.165144352,Cash,Germany,,Unwanted,
TRANS_12262,Krystal Lee,pparker@yahoo.com,+1-807-115-1607x8296,,Gadgets,1,1226.6,1226.6,2023-11-27 01:01:38.166544448,Cash,UK,,Defective,Shawn Fisher
TRANS_12263,Scott Allison,frodgers@blake-garcia.com,499-728-3156,Headphones,,4,1026.34,4105.36,2023-11-27 04:31:59.167944544,,USA,No,Unwanted,John Fitzgerald
TRANS_12264,Eric Gregory,smithphillip@clarke.com,(954)696-4464x601,Smartwatch,Electronics,1,331.89,331.89,2023-11-27 08:02:20.169344640,Cash,Germany,No,Unwanted,Breanna Wheeler
TRANS_12265,Matthew Schmidt,librian@yahoo.com,(480)471-7047x06152,,Accessories,3,339.59,1018.77,2023-11-27 11:32:41.170744704,,Germany,,Defective,James Ramos
TRANS_12266,Brandi Watson,aliciamullins@hotmail.com,(595)837-6154x993,Camera,Accessories,8,495.24,3961.92,2023-11-27 15:03:02.172144800,Cheque,Canada,No,Wrong Item,Sandra Wright
TRANS_12267,Jared Davis,hinesgina@oliver-cole.com,949.902.9986,Phone,Accessories,6,1773.13,10638.78,2023-11-27 18:33:23.173544896,Card,,,,Lee Thornton
TRANS_12268,David Smith,ariaskatie@yahoo.com,151-809-1470x1217,Camera,Gadgets,8,1434.28,11474.24,2023-11-27 22:03:44.174944992,,USA,No,Defective,John Casey
TRANS_12269,Kelly Garcia,qsmith@cooley.com,001-329-287-6324x165,Camera,Electronics,8,1466.15,11729.2,2023-11-28 01:34:05.176345088,Cheque,,Yes,Defective,Tina Burgess
TRANS_12270,Carl Schroeder,uthomas@yahoo.com,294-056-4490,,Accessories,9,1132.93,10196.37,2023-11-28 05:04:26.177745184,Cash,,Yes,Defective,Elizabeth Washington
TRANS_12271,Michael Frey,,235-226-8599,Headphones,Gadgets,5,1210.72,6053.6,2023-11-28 08:34:47.179145280,Cash,,,Unwanted,
TRANS_12272,Isabella Gilbert,connorjones@hodges.biz,462.871.9534,Camera,,4,419.97,1679.88,2023-11-28 12:05:08.180545376,,Canada,,,William Nixon
TRANS_12273,Jane Vaughan,johnsonstephen@gmail.com,+1-159-026-0202x385,Camera,Electronics,6,189.94,1139.6399999999999,2023-11-28 15:35:29.181945472,Cash,UK,Yes,Wrong Item,Alexandra Miller
TRANS_12274,Amber Mosley,peter37@spears.info,432.565.1530x136,Camera,Accessories,9,561.37,5052.33,2023-11-28 19:05:50.183345568,Cash,USA,No,,Christopher Martin
TRANS_12275,Richard Gonzales,tina58@hotmail.com,358-436-1851x28729,Tablet,Gadgets,2,1432.24,2864.48,2023-11-28 22:36:11.184745664,,,Yes,Wrong Item,Brooke Marshall
TRANS_12276,Sarah Dixon,andradenicholas@yahoo.com,,Tablet,Gadgets,5,1821.75,9108.75,2023-11-29 02:06:32.186145760,Cash,USA,,,Jennifer Matthews
TRANS_12277,Devin Beasley,jasmine50@yahoo.com,8483219043,Tablet,Home,5,1857.96,9289.8,2023-11-29 05:36:53.187545824,Cash,,,Defective,Leonard Walters
TRANS_12278,Emily Andrews,judyjohnson@gallagher.net,(365)723-3173,Smartwatch,Accessories,4,224.13,896.52,2023-11-29 09:07:14.188945920,Online,,Yes,,Joyce Humphrey
TRANS_12279,Adrian Hampton,robinsonkaitlin@thomas.com,383.576.7374,Headphones,,1,865.9,865.9,2023-11-29 12:37:35.190346016,Cash,Canada,Yes,,Bridget Johnson
TRANS_12280,Kaitlin Miller DDS,jevans@garrison.com,086.155.3823x774,Headphones,Accessories,1,1630.65,1630.65,2023-11-29 16:07:56.191746112,,Germany,Yes,Unwanted,Kim Floyd
TRANS_12281,,fjones@gmail.com,561.482.3647,Smartwatch,Electronics,1,720.12,720.12,2023-11-29 19:38:17.193146208,Cheque,,No,Defective,
TRANS_12282,Wendy Davis,tommygrimes@cruz-sanders.info,879.580.8113,Phone,Accessories,2,1283.17,2566.34,2023-11-29 23:08:38.194546304,Cash,Canada,No,Defective,Robert Parker
TRANS_12283,Benjamin Flynn,castillodean@yahoo.com,808.592.0686x12984,Laptop,Accessories,1,606.47,606.47,2023-11-30 02:38:59.195946400,Card,Canada,,,Douglas Diaz
TRANS_12284,Richard Hoffman,fishercarol@hotmail.com,336.972.0704,Camera,Accessories,1,592.58,592.58,2023-11-30 06:09:20.197346496,Cash,UK,Yes,Unwanted,Darryl Berg
TRANS_12285,Katherine Lopez,srivera@williams-miranda.net,9944569729,Laptop,Accessories,4,1947.43,7789.72,2023-11-30 09:39:41.198746592,,UK,No,Unwanted,Mrs. Hannah Roberts
TRANS_12286,Christopher Davis,dixonmarissa@davis-tate.com,606-173-5981,Laptop,,4,996.71,3986.84,2023-11-30 13:10:02.200146688,Cash,USA,,Wrong Item,Jeffrey Giles
TRANS_12287,Cynthia Murphy,nicholas49@hotmail.com,854-583-0976x2046,,Electronics,1,1271.72,1271.72,2023-11-30 16:40:23.201546784,Cheque,Germany,Pending,Defective,Duane Rice MD
TRANS_12288,Brenda Savage,eherrera@cooke-singh.biz,(513)817-4480x751,Smartwatch,Electronics,7,1962.26,13735.82,2023-11-30 20:10:44.202946880,Cheque,Germany,Pending,Unwanted,Shelby Lopez
TRANS_12289,James Hart,bboyer@gmail.com,+1-381-335-6156x337,Laptop,Accessories,5,1551.97,7759.85,2023-11-30 23:41:05.204346944,Online,UK,,Defective,Richard Ross
TRANS_12290,Julia Carr,annagomez@sparks.info,359-039-7687x63648,Headphones,,1,488.64,488.64,2023-12-01 03:11:26.205747040,Cash,USA,Yes,Unwanted,Sarah Allen DVM
TRANS_12291,Barbara Hughes,heatherbrown@robinson.com,+1-290-146-3776x107,,Home,6,1894.28,11365.68,2023-12-01 06:41:47.207147136,Cheque,USA,,Unwanted,
TRANS_12292,Jeffrey Anderson,allendavid@gmail.com,921-023-2990x07369,Headphones,Home,2,139.19,278.38,2023-12-01 10:12:08.208547232,Online,,Pending,Unwanted,Michael Brown
TRANS_12293,Kristen Price,garrett07@bell-harvey.com,+1-387-734-8125x443,,Home,9,1371.88,12346.920000000002,2023-12-01 13:42:29.209947328,Cheque,Canada,,Unwanted,Jerry Owens
TRANS_12294,Kristina Hopkins,paynemarcus@richardson.biz,+1-191-731-3505x553,Headphones,Accessories,2,106.02,212.04,2023-12-01 17:12:50.211347424,Card,Germany,Yes,,Jennifer Cooper
TRANS_12295,Courtney Jones,kevinlowery@hotmail.com,+1-902-269-8885x39635,,Electronics,1,332.12,332.12,2023-12-01 20:43:11.212747520,Cash,Germany,Pending,,Andrew Ray
TRANS_12296,Joshua Davis,robinsonerica@moss.org,9809034896,Camera,,1,1871.15,1871.15,2023-12-02 00:13:32.214147616,Online,UK,No,,Dr. Tyler Roberts
TRANS_12297,Daniel Davis,davidgill@vargas.info,333-185-4390x83092,Smartwatch,Accessories,8,1935.55,15484.4,2023-12-02 03:43:53.215547712,Cash,USA,,Defective,Andrew Hernandez
TRANS_12298,Jeremy Alvarado,jeffguzman@steele-wilson.com,+1-862-681-5563x2320,Laptop,,7,1063.28,7442.96,2023-12-02 07:14:14.216947808,Cash,UK,No,Defective,Melissa Franco
TRANS_12299,Stephanie Palmer,lauren86@yahoo.com,(910)278-9441x548,Laptop,,6,60.73,364.38,2023-12-02 10:44:35.218347904,Cheque,Germany,No,Unwanted,Stephen Gonzales
TRANS_12300,Mr. James Long,ohughes@hotmail.com,+1-329-635-3912x44816,Tablet,,8,1465.88,11727.04,2023-12-02 14:14:56.219748000,,,Pending,Wrong Item,Elaine White
TRANS_12301,,,,Camera,,5,1969.31,9846.55,2023-12-02 17:45:17.221148096,,UK,No,Defective,
TRANS_12302,George Davenport,proctorcorey@gmail.com,2267162816,Laptop,Electronics,8,123.94,991.52,2023-12-02 21:15:38.222548160,Card,Germany,,Unwanted,Lori Burgess
TRANS_12303,Rachel Chan,fisherjacqueline@white.info,1659968164,Phone,Electronics,4,1283.44,5133.76,2023-12-03 00:45:59.223948256,Cheque,Canada,Yes,Defective,Anthony Riley
TRANS_12304,James Mack,gprince@yahoo.com,(994)937-9776x760,Smartwatch,Home,5,1812.29,9061.45,2023-12-03 04:16:20.225348352,Cash,Germany,No,Wrong Item,Alexander Phillips
TRANS_12305,Jacob Novak,rubiopeter@gmail.com,324-246-8630,Phone,Accessories,2,1903.15,3806.3,2023-12-03 07:46:41.226748448,Card,,Yes,Wrong Item,Robert Campbell
TRANS_12306,Brent Powell,efletcher@hernandez.com,(890)378-1952x857,Tablet,Gadgets,2,1941.84,3883.68,2023-12-03 11:17:02.228148544,Card,Germany,Pending,Unwanted,Joyce Wilkerson
TRANS_12307,Maureen Waller,xavierstephens@chapman.info,(621)743-9433x4463,Camera,Home,1,538.23,538.23,2023-12-03 14:47:23.229548640,Online,USA,,,Anthony Tyler
TRANS_12308,Heidi Jimenez,justin51@baker.info,006.451.1460x124,Tablet,Home,1,1945.91,1945.91,2023-12-03 18:17:44.230948736,Cash,,Yes,,Rebecca Faulkner
TRANS_12309,Matthew Fox,rebecca24@arnold.com,001-439-076-1138,Laptop,Accessories,3,1933.6,5800.799999999999,2023-12-03 21:48:05.232348832,Online,Canada,Yes,,David Gonzalez
TRANS_12310,Frank Livingston,ronaldguzman@daniel-wilcox.biz,584.276.6646,Headphones,,5,1421.7,7108.5,2023-12-04 01:18:26.233748928,Online,USA,,Defective,Linda Anderson
